MANAGER_PERSON_NUMBER;CONTEST_CODE;TOURNAMENT_CODE;CONTEST_DATE;PLAN_VALUE;FACT_VALUE;priority_type
00000000000001494536;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;4500325.00000;1
00000000000001737744;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;4000080.00000;1
00000000000001965819;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;3886500.00000;1
00000000000000410544;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;3520000.00000;1
00000000000000944960;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;3468800.00000;1
00000000000000365399;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2996000.00000;1
00000000000000885390;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2501000.00000;1
00000000000001828736;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2300000.00000;1
00000000000000808975;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2285000.00000;1
00000000000002017547;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2012000.00000;1
00000000000001602589;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2000000.00000;1
00000000000001002510;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2000000.00000;1
00000000000001790619;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2000000.00000;1
00000000000001824064;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;2000000.00000;1
00000000000001780823;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;1750600.00000;1
00000000000000339719;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;1000000.00000;1
00000000000001316331;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;1000000.00000;1
00000000000000703445;02_2025-1_07-5_1;t_02_2025-1_07-5_1_4001;2025-08-06;5000000.00000;999750.00000;1
00000000000001668067;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;25500000.00000;1
00000000000001582632;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;14076000.00000;1
00000000000001922675;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;10007000.00000;1
00000000000001078591;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;10005000.00000;1
00000000000001754989;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;10000000.00000;1
00000000000000851473;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;10000000.00000;1
00000000000000410568;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;9013800.00000;1
00000000000001474467;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;7995000.00000;1
00000000000002034660;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;7275000.00000;1
00000000000000415812;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;7000000.00000;1
00000000000001583445;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;6815000.00000;1
00000000000000930196;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;5717000.00000;1
00000000000001554180;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;5640000.00000;1
00000000000002021670;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;5502000.00000;1
00000000000000362090;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;5150000.00000;1
00000000000000691791;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;5000000.00000;1
00000000000001843141;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;4997654.00000;1
00000000000000866709;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;4770000.00000;1
00000000000001397049;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3844000.00000;1
00000000000001671878;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3800000.00000;1
00000000000001579072;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3654000.00000;1
00000000000000877649;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3607000.00000;1
00000000000000880634;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3294000.00000;1
00000000000001683880;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3075000.00000;1
00000000000000313752;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3000000.00000;1
00000000000001545287;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3000000.00000;1
00000000000001293105;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3000000.00000;1
00000000000001785331;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;3000000.00000;1
00000000000001795787;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2800000.00000;1
00000000000001920754;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2760000.00000;1
00000000000000312784;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2703100.00000;1
00000000000000109940;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2700000.00000;1
00000000000000707334;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2609000.00000;1
00000000000000369819;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2504000.00000;1
00000000000001968839;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2500000.00000;1
00000000000001535256;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2500000.00000;1
00000000000001760421;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2350000.00000;1
00000000000001732888;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2346062.00000;1
00000000000001469427;01_2025-1_07-5_6;t_01_2025-1_07-5_6_4001;2025-08-06;0.00000;2300000.00000;1
